id,year,month,day,timestamp,event_validity,cause_code,focal_depth,primary_magnitude,country,state,location_name,latitude,longitude,region_code,maximum_water_height,abe,iida,soloviev,warning_status,deaths,deaths_description,missing,missing_description,injuries,injuries_description,damage_millions_dollars,damage_description,houses_destroyed,houses_destroyed_description,houses_damaged,houses_damaged_description,total_deaths,total_deaths_description,total_missing,total_missing_description,total_injuries,total_injuries_description,total_damage_in_millions_dollars,total_damage_description,total_houses_destroyed,total_houses_destroyed_description,total_houses_damaged,total_houses_damaged_description
909,1861,4,26,1861-04-26T00:00:00,4,1,70,7.0,INDONESIA,,SW. SUMATRA,1.0,97.5,60,,,,1.5,,,,,,,,,,,,,,,,,,,,,,,,,
913,1861,6,17,1861-06-17T00:00:00,3,1,,6.8,INDONESIA,,SW. SUMATRA,1.0,97.5,60,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,
921,1862,4,8,1862-04-08T00:00:00,-1,0,,,INDONESIA,,"CHERIBON DISTRICT, JAVA",-6.7,108.57,60,2.1,,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,
927,1863,3,16,1863-03-16T00:00:00,1,1,,,INDONESIA,,JAVA,-6.1,106.7,60,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
932,1864,2,16,1864-02-16T00:00:00,-1,1,,,INDONESIA,,SW. SUMATRA,,,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1027,1871,8,25,1871-08-25T00:00:00,1,1,,,INDONESIA,,N. MOLUCCAS ISLANDS,0.5,123.0,83,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1058,1874,5,,,-1,1,,,INDONESIA,,N. MOLUCCAS ISLANDS,,,83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1108,1878,8,,,1,6,,,INDONESIA,,TAGRILAND ISLAND,,,83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1135,1882,10,10,1882-10-10T00:00:00,3,1,,7.5,INDONESIA,,BANDA SEA,-4.5,129.9,83,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,
5458,1883,5,20,1883-05-20T00:00:00,1,0,,,INDONESIA,,"HORN ISLAND [AYER ISLAND], JAKARTA",-6.004,106.781,60,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
1138,1883,5,31,1883-05-31T00:00:00,1,0,,,INDONESIA,,BANKA ISLAND,-2.25,106.0,60,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1144,1883,10,10,1883-10-10T00:00:00,2,6,,,INDONESIA,,JAVA-S. JAVA,-6.102,105.423,60,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1145,1884,2,,,2,6,,,INDONESIA,,KRAKATAU,-6.102,105.423,60,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1154,1885,7,29,1885-07-29T00:00:00,2,1,,6.8,INDONESIA,,"AJERBANGIS, SUMATRA",0.0,99.5,60,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1155,1885,8,3,1885-08-03T00:00:00,3,0,,,INDONESIA,,SULAWESI ISLAND,1.1,124.3,83,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1160,1885,12,14,1885-12-14T00:00:00,1,1,,,INDONESIA,,BANDA ACEH,5.55,95.3,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1162,1886,1,31,1886-01-31T00:00:00,1,1,,,INDONESIA,,BANDA ACEH,5.6,95.3,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1163,1887,5,19,1887-05-19T00:00:00,1,1,,,INDONESIA,,"SIGLI, ACEH, SUMATRA",5.4,96.0,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1176,1888,3,21,1888-03-21T00:00:00,1,1,,,INDONESIA,,BREUEH ISLAND,5.8,95.0,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1180,1889,8,16,1889-08-16T00:00:00,2,0,,,INDONESIA,,JAVA-S. JAVA,-6.05,105.92,60,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
5554,1889,9,8,1889-09-08T00:00:00,-1,,,,INDONESIA,,MOLUCCAS ISLANDS,,,83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1184,1889,11,23,1889-11-23T00:00:00,2,1,,6.0,INDONESIA,,JAVA,-7.0,113.5,60,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
1185,1891,5,19,1891-05-19T00:00:00,1,1,,,INDONESIA,,"SIGLI, ACEH, SUMATRA",5.4,96.0,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1186,1891,6,10,1891-06-10T00:00:00,3,0,,,INDONESIA,,N. MOLUCCAS ISLANDS,-0.5,127.5,83,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,
1187,1891,6,20,1891-06-20T00:00:00,3,0,,,INDONESIA,,BANDA SEA,-4.0,129.0,83,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1190,1891,10,5,1891-10-05T00:00:00,3,1,,7.0,INDONESIA,,TIMOR SEA,-9.0,124.0,60,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,
1193,1892,1,7,1892-01-07T00:00:00,-1,6,,,INDONESIA,,"AURI, HALMAHERA",,,83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1199,1892,11,18,1892-11-18T00:00:00,3,1,70,7.0,INDONESIA,,SERAM ISLAND,-3.0,127.75,83,,,,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,
1238,1897,3,15,1897-03-15T00:00:00,2,1,15,5.5,INDONESIA,,FLORES SEA,-6.8,120.8,60,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
5459,1900,1,10,1900-01-10T00:00:00,1,1,,,INDONESIA,,"GALELA, HALMAHERA ISLAND",1.82,127.85,83,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1294,1903,3,30,1903-03-30T00:00:00,2,1,33,6.5,INDONESIA,,BANDA SEA,-3.0,127.5,83,1.0,,-0.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1309,1904,2,2,1904-02-02T00:00:00,2,0,,,INDONESIA,,CELEBES SEA,1.5,120.8,83,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,
1318,1904,9,7,1904-09-07T00:00:00,1,1,,,INDONESIA,,S. JAVA,-7.7,109.0,60,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1351,1907,3,29,1907-03-29T20:46:30,1,1,500,7.3,INDONESIA,,"KARAKELONG, TALAUD ISLANDS",3.0,122.0,83,4.0,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
1367,1908,2,6,1908-02-06T00:00:00,3,1,130,7.5,INDONESIA,,SW. SUMATRA,-2.0,100.0,60,1.4,,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
1415,1914,3,14,1914-03-14T00:00:00,-1,0,,,INDONESIA,,INDONESIA,,,83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1421,1914,12,3,1914-12-03T00:00:00,2,0,,,INDONESIA,,AMBON ISLAND,-3.7,128.2,83,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1423,1915,5,23,1915-05-23T00:00:00,1,1,,,INDONESIA,,KAIMANA,-3.644,133.695,83,0.5,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1430,1915,11,6,1915-11-06T00:00:00,2,1,,6.0,INDONESIA,,NW. IRIAN JAYA,-1.0,136.0,83,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1438,1917,1,9,1917-01-09T00:00:00,1,0,,,INDONESIA,,CELEBES SEA,1.57,122.72,83,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
1437,1917,1,,,1,0,,,INDONESIA,,LINGA ARCHIPELAGO,-0.25,104.5,60,,,,1.5,,,,,,,,,,,,,,,,,,,,,,,,,
1449,1917,8,23,1917-08-23T00:00:00,2,0,,,INDONESIA,,BANDA SEA,-3.6,128.7,83,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,
1454,1918,7,18,1918-07-18T02:30:00,1,6,,,INDONESIA,,SULAWESI,3.138,125.491,83,0.08,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1480,1920,1,29,1920-01-29T00:00:00,1,1,,,INDONESIA,,N. MOLUCCAS ISLANDS,0.87,122.92,83,2.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
1490,1921,9,11,1921-09-11T04:01:38,4,1,,7.5,INDONESIA,,JAVA,-11.0,111.0,60,0.1,,-2.3,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,
1496,1922,2,22,1922-02-22T00:00:00,1,1,,,INDONESIA,,BANDA SEA,-3.3,128.9,83,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,
1500,1922,4,10,1922-04-10T00:00:00,1,1,,,INDONESIA,,SW. SUMATRA,-1.0,100.35,60,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1502,1922,7,8,1922-07-08T00:00:00,1,1,,,INDONESIA,,"LHOKNGA, ACEH",5.5,95.2,60,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1549,1925,1,8,1925-01-08T00:00:00,1,1,,,INDONESIA,,BANDA SEA,-8.0,115.0,60,1.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1593,1928,3,26,1928-03-26T00:00:00,3,6,,,INDONESIA,,KRAKATAU,-6.102,105.423,60,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
4417,1929,11,9,1929-11-09T00:00:00,2,0,,,INDONESIA,,"TJALANG, N.W. SUMATRA",4.633,95.567,60,,,,,,6,1,,,,,,,,,,,6,1,,,,,,,,,,
1624,1930,3,17,1930-03-17T00:00:00,1,6,,,INDONESIA,,KRAKATAU,-6.102,105.423,60,500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1625,1930,6,19,1930-06-19T13:07:27,3,1,33,6.0,INDONESIA,,SOUTH OF JAVA,-5.6,105.3,60,1.5,,-0.5,,,,,,,,,,,,,,,,,,,,,,,,,,
1626,1930,7,19,1930-07-19T15:20:12,2,1,100,6.5,INDONESIA,,SOUTH OF JAVA,-9.3,114.3,60,0.1,,-3.3,,,,,,,,,,,,,,,,,,,,,,,,,,
1629,1930,9,11,1930-09-11T00:00:00,1,1,,,INDONESIA,,CELEBES SEA,1.2,124.57,83,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1688,1935,11,25,1935-11-25T10:03:03,2,1,,6.5,INDONESIA,,CELEBES SEA,5.5,94.0,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1703,1937,11,6,1937-11-06T00:00:00,2,1,33,6.0,INDONESIA,,BANDA SEA,-3.0,132.3,83,0.5,,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1783,1948,6,1,1948-06-01T18:58:18,3,1,,6.3,INDONESIA,,OFF NORTHWEST COAST,6.0,95.0,60,,,-0.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1793,1949,5,9,1949-05-09T13:36:18,2,1,,6.7,INDONESIA,,BANDA ACEH,5.0,95.0,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1869,1957,6,22,1957-06-22T23:50:23,3,1,33,7.3,INDONESIA,,NW. IRIAN JAYA,-1.5,137.0,83,1.8,,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,
1872,1957,9,26,1957-09-26T00:00:00,3,1,,5.5,INDONESIA,,SOUTH OF JAVA,-8.2,107.3,60,0.7,,-0.5,,,,,,,,,,,,,,,,,,,,,,,,,,
1873,1957,10,26,1957-10-26T14:16:57,2,1,,6.0,INDONESIA,,MAKASSAR STRAIT,-2.0,116.0,83,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1879,1958,4,21,1958-04-21T22:37:46,2,1,200,6.5,INDONESIA,,"BENGKULU, SUMATRA",-4.5,104.0,60,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,
1942,1963,3,30,1963-03-30T00:00:00,2,6,,,INDONESIA,,LESSER SUNDA: BALI: AGUNG VOLCANO,-8.342,115.508,60,,,,2.0,,,,,,,,,,,,,,1028,4,,,624,3,,,,,,
5761,1973,12,,,1,6,,,INDONESIA,,LESSER SUNDA ISLANDS,-8.54,123.59,60,,,,,,2,1,,,,,,,,,,,2,1,,,,,,,,,,
2118,1979,8,9,1979-08-09T00:00:00,-1,8,,,INDONESIA,,LOMBLEN ISLAND [LEMBATA],-8.5,123.5,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5759,1981,10,20,1981-10-20T00:00:00,3,7,,,INDONESIA,,KRAKATAU,-6.102,105.423,60,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2134,1982,2,24,1982-02-24T04:22:40,2,1,52,5.4,INDONESIA,,JAVA TRENCH,4.374,97.755,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2343,1982,3,11,1982-03-11T10:32:27,1,1,33,6.6,INDONESIA,,SUMBAWA ISLAND,-9.265,118.479,60,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2140,1983,3,12,1983-03-12T01:36:35,4,1,17,6.9,INDONESIA,,BANDA SEA,-4.056,127.924,83,3.0,,1.6,1.5,,,,,,,,,,,,,,,,,,,,,,,,,
4702,1983,8,17,1983-08-17T00:00:00,1,6,,,INDONESIA,,LESSER SUNDA ISLANDS,-8.54,123.59,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2160,1985,4,13,1985-04-13T01:06:00,2,1,99,6.2,INDONESIA,,BALI ISLAND,-9.245,114.185,60,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2178,1987,11,26,1987-11-26T01:43:14,-1,1,33,6.6,INDONESIA,,TIMOR SEA,-8.247,124.155,60,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2225,1994,2,15,1994-02-15T17:07:43,-1,1,23,6.9,INDONESIA,,SOUTHERN SUMATRA,-4.967,104.302,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2592,1994,6,3,1994-06-03T21:06:59,4,1,26,6.6,INDONESIA,,SOUTH OF JAVA,-10.362,112.892,60,3.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5576,1994,6,4,1994-06-04T00:57:50,2,1,11,6.5,INDONESIA,,SOUTH OF JAVA,-10.777,113.366,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2593,1994,6,5,1994-06-05T01:45:02,4,1,17,6.1,INDONESIA,,SOUTH OF JAVA,-10.341,113.369,60,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2434,2004,1,28,2004-01-28T22:15:30,4,1,17,6.7,INDONESIA,,SERAM ISLAND,-3.12,127.4,83,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,
2507,2005,4,10,2005-04-10T10:29:11,4,1,19,6.7,INDONESIA,,KEPULAUAN MENTAWAI,-1.644,99.607,60,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3649,2009,1,3,2009-01-03T22:33:40,3,1,23,7.3,INDONESIA,,NEAR NORTH COAST,-0.691,133.305,83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4482,2009,8,16,2009-08-16T07:38:21,4,1,20,6.7,INDONESIA,,SUMATRA,-1.479,99.49,60,0.18,,,,,,,,,,,,,,,,,,,,,9,1,,,,,,
4763,2010,4,6,2010-04-06T22:15:01,4,1,31,7.8,INDONESIA,,SUMATRA,2.383,97.048,60,0.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5450,2012,4,11,2012-04-11T10:43:10,4,1,25,8.2,INDONESIA,,OFF W. COAST OF N SUMATRA,0.802,92.463,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5578,2014,11,15,2014-11-15T02:32:12,3,1,45,7.1,INDONESIA,,N. MOLUCCAS ISLANDS,1.893,126.522,83,0.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5598,2016,3,2,2016-03-02T12:49:11,4,1,24,7.8,INDONESIA,,SW. SUMATRA,-4.952,94.33,60,0.21,,,,3,,,,,,,,,,,,,,,,,,,,,,,,
5748,2020,5,29,2020-05-29T05:30:00,0,4,,,INDONESIA,,LESSER SUNDA: BALI: IJEN VOLCANO,-8.058,114.242,60,3.0,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,
548,1788,7,8,1788-07-08T00:00:00,1,1,,,IRISH SEA,,IRISH SEA,,,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5466,1919,6,29,1919-06-29T23:14:13,3,1,20,6.6,NICARAGUA,,GULF OF FONSECA,12.33,-88.291,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5620,2016,11,24,2016-11-24T18:43:00,4,1,33,6.9,NICARAGUA,,NICARAGUA,11.96,-88.835,88,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,1134,10,1,1134-10-01T00:00:00,1,0,,,NORTH SEA,,SOUTHERN NORTH SEA,,,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5481,-150,,,,1,0,,,SRI LANKA,,SRI LANKA,,,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1130,1882,1,,,3,1,,,SRI LANKA,,SRI LANKA,8.567,81.233,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
398,1726,,,,2,0,,,VENEZUELA,,PENINSULA DE ARAYA,10.633,-64.3,74,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
433,1750,,,,1,1,,,VENEZUELA,,CUMANA,10.7,-64.1,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2376,1802,8,15,1802-08-15T00:00:00,3,1,,,VENEZUELA,,CUMANA,10.3,-64.5,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
962,1867,9,,,1,1,,7.5,VENEZUELA,,ISLA DE MARGARITA,10.9,-64.1,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
982,1868,8,13,1868-08-13T00:00:00,2,1,,8.5,VENEZUELA,,RIO CARIBE,10.7,-63.1,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2627,1906,1,31,1906-01-31T00:00:00,4,1,,,VENEZUELA,,CARACAS,10.5,-66.916,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2379,1906,,,,1,2,,,VENEZUELA,,MAIQUETIA,10.6,-66.95,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2380,1916,11,12,1916-11-12T00:00:00,2,1,0,,VENEZUELA,,OCUMARE DE LA COSTA DE ORO,10.46,-67.77,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2381,1928,9,13,1928-09-13T00:00:00,-1,9,,,VENEZUELA,,CARUPANO,,,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1656,1932,11,4,1932-11-04T00:00:00,1,1,,,VENEZUELA,,CUMANA,10.5,-64.2,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1992,1967,12,4,1967-12-04T00:00:00,1,6,,,ANTARCTICA,,"TELEPHONE BAY, DECEPCION ISLAND",-63.0,-60.5,71,1.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
2587,1998,3,25,1998-03-25T03:12:25,3,1,10,8.1,ANTARCTICA,,BALLENY ISLANDS,-62.877,149.527,81,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5534,2013,11,17,2013-11-17T09:04:53,4,1,10,7.7,ANTARCTICA,,SCOTIA SEA,-60.274,-46.401,71,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5762,2021,1,23,2021-01-23T23:36:50,4,1,10,6.9,ANTARCTICA,,SCOTIA SEA,-61.825,-55.494,71,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3468,1778,3,4,1778-03-04T00:00:00,1,0,,,BALTIC SEA,,BALTIC SEA,,,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5284,1874,5,,,2,1,,,BANGLADESH,,SUNDERBANS,22.0,89.0,60,,,,,,2000,4,,,,,,,,,,,2000,4,,,,,,,,,,
1161,1886,,,,1,1,,,BANGLADESH,,BAY OF BENGAL,,,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5646,1579,3,16,1579-03-16T00:00:00,1,1,,,COSTA RICA,,CANO ISLAND,8.705,-83.88,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
579,1798,2,22,1798-02-22T00:00:00,3,1,,,COSTA RICA,,MATINA,10.2,-82.9,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2974,1821,4,10,1821-04-10T00:00:00,1,0,,,COSTA RICA,,LA MATINA,10.1,-83.3,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
824,1854,8,4,1854-08-04T00:00:00,2,1,,7.2,COSTA RICA,,COSTA RICA-PANAMA,8.5,-83.0,88,,,,1.5,,,,,,,,,,,,,,,,,,,,,,,,,
1433,1916,1,31,1916-01-31T00:00:00,1,1,,,COSTA RICA,,COSTA RICA-PANAMA,,,88,,,2.2,,,,,,,,,,,,,,,,,,,,,,,,,,
1749,1941,12,6,1941-12-06T21:24:40,4,1,,6.9,COSTA RICA,,COSTA RICA-PANAMA,8.5,-84.0,88,0.1,,-3.3,-4.0,,,,,,,,,,,,,,,,,,,,,,,,,
1822,1952,5,13,1952-05-13T19:32:00,2,1,64,6.9,COSTA RICA,,COSTA RICA-PANAMA,10.3,-85.3,88,0.1,,-3.3,-3.0,,,,,,,,,,,,,,,,,,,,,,,,,
3376,1853,12,11,1853-12-11T16:15:00,2,1,,,MONTENEGRO,,DALMATIA - ADRIATIC SEA,,,50,1.0,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
2914,1979,4,9,1979-04-09T02:10:20,1,1,10,5.3,MONTENEGRO,,MONTENEGRO: BAR ULCINJ,41.956,19.023,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5623,1897,,,,1,1,,,MONTSERRAT,,SOUFRIERE HILLS VOLCANO,16.72,-62.18,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2279,1997,12,26,1997-12-26T08:00:00,4,7,,,MONTSERRAT,,WHITE RIVER VALLEY,16.72,-62.18,74,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2880,1999,1,20,1999-01-20T00:00:00,4,6,,,MONTSERRAT,,SOUFRIERE HILLS VOLCANO,16.722,-62.18,74,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5465,1906,5,25,1906-05-25T00:00:00,2,0,,,EL SALVADOR,,OFF COAST,13.25,-88.83,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1428,1915,9,7,1915-09-07T01:20:48,1,1,80,7.9,EL SALVADOR,,EL SALVADOR,14.0,-89.0,88,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,
5626,1837,8,1,1837-08-01T00:00:00,1,0,,,NETHERLANDS,,VLISSINGEN,51.44,3.57,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5553,1810,,,,2,0,,,NEW ZEALAND,,NEW ZEALAND,,,81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4602,1826,,,,3,1,,,NEW ZEALAND,,DUSKY SOUND,-45.78,166.48,81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5552,1831,,,,3,1,,,NEW ZEALAND,,"POVERTY BAY, NORTH ISLAND",-38.7,178.0,81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5520,1839,,,,3,0,,,NEW ZEALAND,,"WAIKAWA, SOUTHLAND",-46.627,169.126,81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5521,1840,7,28,1840-07-28T00:00:00,0,1,,,NEW ZEALAND,,WHITIANGA,-36.836,175.692,81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5522,1840,8,,,2,0,,,NEW ZEALAND,,EAST CAPE,-37.61,178.35,81,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
733,1843,7,8,1843-07-08T05:05:00,2,1,,7.5,NEW ZEALAND,,NEW ZEALAND,-39.9,175.0,81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
744,1845,7,5,1845-07-05T00:00:00,1,1,,,NEW ZEALAND,,N. NEW ZEALAND,-39.93,175.05,81,1.0,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,
5551,1846,5,7,1846-05-07T00:00:00,4,0,,,NEW ZEALAND,,"LAKE TAUPO, NORTH ISLAND",-38.96,175.73,81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5485,1848,10,17,1848-10-17T04:10:00,-1,1,,6.0,NEW ZEALAND,,COOK STRAIT,,,81,,,,0.5,,,,,,,,,,,,,1,,,,,,,,,,1,,2
5486,1848,10,18,1848-10-18T17:33:00,-1,1,,6.0,NEW ZEALAND,,WELLINGTON,,,81,,,,,,,,,,,,,,,,,,3,1,,,,,,,,2,,
5523,1855,2,3,1855-02-03T00:00:00,4,1,,,NEW ZEALAND,,WHARANUI,-41.93,174.09,81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5507,1855,2,11,1855-02-11T12:00:00,2,3,25,5.5,NEW ZEALAND,,,-39.2,177.6,81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
858,1856,3,,,3,0,,,NEW ZEALAND,,"S CANTERBURY PROVINCE, SOUTH ISLAND",-44.0,172.0,81,1.0,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,
5550,1858,8,6,1858-08-06T00:00:00,-1,9,,,NEW ZEALAND,,,,,81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
877,1858,9,15,1858-09-15T00:00:00,2,0,,,NEW ZEALAND,,SE. NEW ZEALAND,,,81,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,
5508,1868,10,18,1868-10-18T12:35:00,4,1,12,7.6,NEW ZEALAND,,NEW ZEALAND,-40.2,173.0,81,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5549,1869,1,4,1869-01-04T01:30:00,1,0,,,NEW ZEALAND,,NORTH ISLAND,-39.05,174.07,81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5509,1869,3,2,1869-03-02T00:00:00,3,0,,,NEW ZEALAND,,NEW ZEALAND,-42.719,170.961,81,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5548,1869,3,31,1869-03-31T18:00:00,2,0,,,NEW ZEALAND,,SOUTH ISlAND,-45.09,170.98,81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5510,1870,4,6,1870-04-06T19:30:00,2,0,,,NEW ZEALAND,,WELLINGTON,-41.29,174.78,81,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5524,1870,4,29,1870-04-29T00:00:00,-1,,,,NEW ZEALAND,,WESTPORT,-41.75,171.58,81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5525,1871,3,,,1,0,,,NEW ZEALAND,,WESTPORT,-41.75,171.58,81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5547,1871,8,,,1,0,,,NEW ZEALAND,,"HOKITIKA RIVER, SOUTH ISLAND",-42.72,170.96,81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5546,1877,12,1,1877-12-01T08:30:00,2,0,,,NEW ZEALAND,,WAIPIRO BAY,-38.02,178.33,81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5526,1879,4,27,1879-04-27T06:45:00,2,0,,,NEW ZEALAND,,GREYMOUTH,-42.45,171.21,81,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5511,1880,9,8,1880-09-08T09:30:00,3,1,12,7.0,NEW ZEALAND,,GISBORNE,-38.85,178.85,81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
